Date,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Day Perc Change,pc_Open_Close,pc_High_Low,5_day_mean,5_day_std,Action
2018-06-27,DHFL,NL,2018-06-27,1054.0,1052.5,1059.0,1052.5,1059.0,1059.0,1053.58,120,126430.0,2,120,100.0,-11.33,0.006175771971496437,0.006175771971496437,1.0659999999999628,7.143292658151879,1
2018-06-27,DHFL,NP,2018-06-27,1069.11,1069.75,1069.75,1066.5,1068.99,1067.2,1068.8,845,903139.6,13,745,88.17,0.77,-0.0023837345174105673,0.0030473511486169714,0.5099999999999627,7.008534083530337,-1
2018-06-27,DHFL,NQ,2018-06-27,990.18,990.0,990.0,989.0,990.0,989.99,989.97,478,473204.95,17,477,99.79,-7.23,-1.0101010101000914e-05,0.0010111223458038423,-1.6400000000000374,7.486875182611632,1
2018-06-27,DHFL,NS,2018-06-27,994.13,995.0,995.0,990.1,990.1,990.1,992.7,300,297810.0,4,200,66.67,0.01,-0.004924623115577866,0.004948995051004926,-3.0540000000000376,5.935072029891941,-1
2018-06-27,DHFL,NX,2018-06-27,987.9,982.51,983.0,982.0,983.0,983.0,982.5,300,294750.5,7,300,100.0,-0.72,0.0004987226593113649,0.0010183299389002036,-3.7000000000000375,5.322198793732296,1
2018-06-27,DHFL,NY,2018-06-27,991.6,968.0,985.0,968.0,985.0,985.0,981.52,122,119746.0,3,122,100.0,0.2,0.01756198347107438,0.01756198347107438,-1.3940000000000379,3.3056058446230416,1
2018-06-27,DHFL,Y1,2018-06-27,993.0,993.0,1002.0,991.0,1002.0,1001.99,996.58,1005,1001559.0,11,1005,100.0,1.72,0.00905337361530716,0.011099899091826439,-1.204000000000038,3.4835944080799726,-1
2018-06-28,DHFL,EQ,2018-06-28,643.1,640.0,654.0,633.0,635.0,636.05,641.59,13795070,8850731296.15,79092,3366473,24.4,-36.52,-0.006171875000000071,0.03317535545023697,-7.062000000000038,16.49142261904669,1
2018-06-28,DHFL,N6,2018-06-28,1015.0,1005.22,1005.22,1005.0,1005.0,1005.0,1005.12,48,48245.6,4,48,100.0,58.01,-0.0002188575635184609,0.00021890547263684308,4.537999999999962,33.90951223476986,1
2018-06-28,DHFL,NC,2018-06-28,1088.0,1084.0,1085.0,1084.0,1085.0,1084.5,1084.5,400,433800.0,14,200,50.0,7.91,0.00046125461254612545,0.0009225092250922509,6.263999999999962,33.7944097448085,-1
2018-06-28,DHFL,NL,2018-06-28,1059.0,1058.2,1058.2,1053.0,1053.01,1055.1,1055.1,71,74912.21,4,50,70.42,-2.71,-0.0029295029295030584,0.004938271604938315,5.681999999999961,33.949651986434375,1
2018-06-28,DHFL,NP,2018-06-28,1067.2,1065.0,1066.0,1062.04,1064.5,1063.34,1064.22,1737,1848553.18,20,1737,100.0,0.78,-0.0015586854460094665,0.0037286731196565443,5.4939999999999625,33.9796664197871,-1
2018-06-28,DHFL,NQ,2018-06-28,989.99,992.0,992.5,986.5,992.5,992.2,991.96,235,233109.5,7,235,100.0,-6.69,0.00020161290322585229,0.006082108464267613,11.459999999999962,26.56961986931707,-1
2018-06-28,DHFL,NX,2018-06-28,983.0,985.0,985.0,982.0,982.0,982.0,984.29,400,393715.0,8,400,100.0,-1.03,-0.003045685279187817,0.003054989816700611,-0.34800000000003734,5.378942275206702,-1
2018-06-28,DHFL,NY,2018-06-28,985.0,1000.0,1000.0,966.0,966.0,966.0,969.78,9,8728.0,2,9,100.0,-1.63,-0.034,0.035196687370600416,-2.256000000000037,2.782926517176736,1
2018-06-28,DHFL,Y1,2018-06-28,1001.99,1000.0,1004.0,1000.0,1004.0,1004.0,1000.01,464,464004.0,8,464,100.0,3.93,0.004,0.004,-0.9280000000000372,3.880118554890524,-1
2018-06-29,DHFL,EQ,2018-06-29,636.05,639.0,647.5,635.0,636.0,637.55,640.3,8468463,5422381835.85,45417,2449351,28.92,-36.5,-0.002269170579029805,0.01968503937007874,-8.384000000000038,16.160998731514216,1
2018-06-29,DHFL,N6,2018-06-29,1005.0,1006.0,1008.7,1000.0,1000.0,1001.66,1005.25,108,108566.6,5,108,100.0,57.11,-0.004314115308151125,0.008700000000000046,4.375999999999963,33.605125799496825,1
2018-06-29,DHFL,N8,2018-06-29,1080.0,1054.05,1064.0,1054.05,1062.0,1063.33,1058.48,148,156655.15,6,103,69.59,6.16,0.008804136426165716,0.00943977989658939,5.813999999999963,33.469525392512026,1
2018-06-29,DHFL,NC,2018-06-29,1084.5,1086.0,1086.0,1080.5,1080.5,1080.5,1082.99,71,76892.0,6,60,84.51,2.68,-0.0050644567219152855,0.005090236001850995,5.681999999999964,33.461119526997415,-1
2018-06-29,DHFL,NL,2018-06-29,1055.1,1055.11,1055.12,1055.11,1055.12,1055.12,1055.12,6,6330.69,2,3,50.0,-2.35,9.477684791150596e-06,9.477684791150596e-06,12.511999999999963,25.152204078370726,-1
2018-06-29,DHFL,NN,2018-06-29,1070.1,1049.0,1050.0,1049.0,1050.0,1050.0,1049.47,38,39880.0,2,20,52.63,-0.49,0.0009532888465204957,0.0009532888465204957,0.9919999999999632,3.429718647353831,1
2018-06-29,DHFL,NP,2018-06-29,1063.34,1064.0,1065.0,1062.0,1062.51,1063.7,1063.9,725,771328.95,17,710,97.93,1.3,-0.00028195488721800236,0.002824858757062147,0.01999999999996316,1.9820822384569163,-1
2018-06-29,DHFL,NQ,2018-06-29,992.2,993.0,993.0,985.0,986.05,986.05,987.82,350,345735.75,8,350,100.0,-7.3,-0.006998992950654628,0.008121827411167513,-1.2320000000000368,3.8838086976582806,1
2018-06-29,DHFL,NS,2018-06-29,990.1,990.0,990.5,990.0,990.3,990.3,990.18,200,198036.8,7,200,100.0,0.43,0.0003030303030302571,0.000505050505050505,-1.682000000000037,3.4198640323857923,-1
2018-06-29,DHFL,NX,2018-06-29,982.0,982.0,987.98,982.0,987.0,986.8,985.96,555,547209.75,10,555,100.0,-0.35,0.004887983706720931,0.006089613034623236,-1.2820000000000369,3.4391088962122294,-1
2018-06-29,DHFL,NY,2018-06-29,966.0,980.0,980.0,980.0,980.0,980.0,980.0,89,87220.0,19,89,100.0,-0.69,0.0,0.0,-1.322000000000037,3.4287417517226477,1
2018-06-29,DHFL,Y1,2018-06-29,1004.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,60,60000.0,1,60,100.0,2.04,0.0,0.0,-1.1740000000000368,3.5827266153037858,-1
2018-07-02,DHFL,EQ,2018-07-02,637.55,643.0,643.25,617.55,618.85,620.1,623.62,12053104,7516551056.25,51998,4508749,37.41,-37.99,-0.03561430793157073,0.041616063476641645,-7.312000000000038,17.181810731119256,1
2018-07-02,DHFL,N6,2018-07-02,1001.66,1009.0,1009.98,1001.02,1001.02,1001.02,1008.96,508,512549.18,3,499,98.23,61.43,-0.00790882061446979,0.008950870112485302,4.887999999999963,35.71478153370124,1
2018-07-02,DHFL,N8,2018-07-02,1063.33,1069.0,1069.0,1068.1,1068.1,1068.1,1068.13,52,55543.0,2,48,92.31,6.7,-0.000841908325537971,0.000842617732422143,6.297999999999963,35.59525488039112,1
2018-07-02,DHFL,NC,2018-07-02,1080.5,1077.2,1078.0,1077.0,1077.05,1077.05,1077.17,190,204662.5,8,190,100.0,0.84,-0.00013924990716681298,0.0009285051067780873,6.603999999999962,35.526673500343485,-1
2018-07-02,DHFL,NL,2018-07-02,1055.12,1015.0,1055.01,1015.0,1055.01,1055.01,1047.57,175,183325.2,6,155,88.57,-2.05,0.039418719211822655,0.039418719211822655,5.785999999999962,35.70467098294014,1
2018-07-02,DHFL,NP,2018-07-02,1063.7,1055.0,1069.0,1055.0,1068.25,1068.39,1067.47,145,154783.75,5,145,100.0,1.27,0.01269194312796218,0.013270142180094787,13.637999999999963,26.902976972818628,-1
2018-07-02,DHFL,NQ,2018-07-02,986.05,992.5,992.5,992.5,992.5,992.5,992.5,100,99250.0,1,100,100.0,-7.1,0.0,0.0,-0.06800000000003763,5.044746772634518,1
2018-07-02,DHFL,NS,2018-07-02,990.3,994.99,994.99,994.87,994.87,994.87,994.9,260,258673.4,4,260,100.0,0.24,-0.00012060422717816716,0.00012061877431222626,-1.3600000000000376,3.4547286434691378,-1
2018-07-02,DHFL,NX,2018-07-02,986.8,988.0,989.0,987.0,988.89,988.74,988.05,611,603696.5,8,611,100.0,-0.62,0.0007489878542510214,0.002026342451874367,-1.6520000000000377,3.2795533232448055,-1
2018-07-03,DHFL,EQ,2018-07-03,620.1,615.0,626.0,610.0,624.6,624.55,618.92,5892885,3647220391.0,30394,1523010,25.84,-36.83,0.015528455284552772,0.02622950819672131,-8.608000000000038,16.112304925118707,1
2018-07-03,DHFL,NC,2018-07-03,1077.05,1079.0,1079.0,1075.0,1075.0,1075.0,1075.7,2269,2440754.05,23,2269,100.0,1.61,-0.0037071362372567192,0.0037209302325581397,6.7599999999999625,38.559548104198626,-1
2018-07-03,DHFL,NL,2018-07-03,1055.01,1031.0,1058.0,1031.0,1055.2,1055.2,1046.87,63,65952.8,4,39,61.9,-1.84,0.023472356935014593,0.026188166828322017,6.343999999999963,38.658567355762266,1
2018-07-03,DHFL,NN,2018-07-03,1050.0,1050.0,1082.0,1050.0,1082.0,1082.0,1061.68,500,530842.0,10,461,92.2,2.54,0.030476190476190476,0.030476190476190476,6.975999999999962,38.54191004607852,-1
2018-07-03,DHFL,NQ,2018-07-03,992.5,992.0,992.01,990.0,992.01,991.76,991.66,674,668378.35,20,674,100.0,-8.34,-0.0002419354838709769,0.002030303030303021,12.67399999999996,31.996849532415055,1
2018-07-03,DHFL,NS,2018-07-03,994.87,994.0,994.99,989.02,994.99,994.99,991.76,280,277691.8,3,160,57.14,0.33,0.000995975855130794,0.006036278336130743,-1.1400000000000403,4.347292260707391,-1
2018-07-03,DHFL,NX,2018-07-03,988.74,989.0,989.0,988.0,988.0,988.0,988.83,600,593300.0,5,600,100.0,-0.7,-0.0010111223458038423,0.0010121457489878543,-1.6020000000000405,4.097550487792223,-1
2018-07-04,DHFL,EQ,2018-07-04,624.55,627.0,630.75,621.0,622.95,623.15,625.19,3921122,2451451935.55,31394,1010945,25.78,-36.93,-0.006140350877193019,0.01570048309178744,-8.62000000000004,16.347086896447472,1
2018-07-04,DHFL,N6,2018-07-04,1001.02,1002.0,1002.0,1000.01,1000.01,1000.01,1001.67,60,60100.1,3,60,100.0,60.48,-0.0019860279441117857,0.001989980100199007,2.9679999999999596,35.52381131016219,1
2018-07-04,DHFL,NC,2018-07-04,1075.0,1075.0,1076.0,1075.0,1076.0,1075.99,1075.03,810,870777.5,14,810,100.0,7.6,0.000920930232558148,0.0009302325581395349,6.15599999999996,34.96617122305511,-1
2018-07-04,DHFL,NL,2018-07-04,1055.2,1053.9,1053.9,1053.9,1053.9,1053.9,1053.9,50,52695.0,1,50,100.0,-2.05,0.0,0.0,5.67999999999996,35.08131910290728,1
2018-07-04,DHFL,NP,2018-07-04,1068.39,1068.0,1070.0,1067.0,1068.0,1068.0,1069.05,1035,1106463.0,9,1035,100.0,1.34,0.0,0.0028116213683223993,6.08799999999996,35.00033814122383,-1
2018-07-04,DHFL,NQ,2018-07-04,991.76,1009.9,1019.0,994.95,995.0,995.0,1003.1,120,120371.5,5,120,100.0,-6.84,-0.014753936033270599,0.024172068948188304,12.10599999999996,27.54813024508213,-1
2018-07-04,DHFL,NS,2018-07-04,994.99,995.0,995.0,995.0,995.0,995.0,995.0,200,199000.0,2,200,100.0,0.0,0.0,0.0,0.009999999999961063,5.256976317238482,-1
2018-07-04,DHFL,NX,2018-07-04,988.0,988.0,989.9,980.5,989.89,989.2,988.47,370,365734.3,8,350,94.59,-0.58,0.0012145748987854711,0.009586945436002017,-1.626000000000039,3.1583508354845438,-1
2018-07-05,DHFL,EQ,2018-07-05,623.15,624.5,630.0,620.0,625.0,624.55,625.21,4173858,2609556533.1,26105,1181242,28.3,-36.86,8.006405124091998e-05,0.016129032258064516,-8.58800000000004,16.115275982743963,1
2018-07-05,DHFL,N6,2018-07-05,1000.01,1004.75,1004.75,997.75,997.75,997.75,1000.45,130,130057.95,8,130,100.0,59.76,-0.006966907190843493,0.007015785517414182,3.09599999999996,35.10382144439558,1
2018-07-05,DHFL,NC,2018-07-05,1075.99,1078.0,1078.44,1077.0,1077.8,1077.8,1077.4,1330,1432948.1,31,1330,100.0,8.02,-0.00018552875695737058,0.0013370473537604964,6.0679999999999605,34.67877910192352,-1
2018-07-05,DHFL,NP,2018-07-05,1068.0,1068.0,1070.0,1066.5,1066.5,1066.55,1067.64,288,307480.5,7,288,100.0,-1.04,-0.0013576779026217654,0.0032817627754336614,5.85999999999996,34.727358091280244,-1
2018-07-05,DHFL,NQ,2018-07-05,995.0,990.25,990.25,990.25,990.25,990.25,990.25,25,24756.25,2,25,100.0,-7.15,0.0,0.0,4.545999999999959,35.1536311069,1
2018-07-05,DHFL,NS,2018-07-05,995.0,992.01,998.0,992.0,995.0,996.7,995.71,475,472960.0,18,460,96.84,0.65,0.004727774921623829,0.006048387096774193,12.04799999999996,27.214118945870887,-1
2018-07-05,DHFL,NU,2018-07-05,994.0,994.0,994.0,992.0,992.0,992.0,993.28,156,154952.0,2,156,100.0,-0.47,-0.002012072434607646,0.0020161290322580645,0.0019999999999598117,5.412205650195318,-1
2018-07-05,DHFL,NX,2018-07-05,989.2,989.0,989.95,988.9,989.5,989.35,989.7,490,484954.5,9,490,100.0,-0.27,0.0003538928210313678,0.0010617858226312754,-1.65600000000004,3.1308433368672026,-1
2018-07-05,DHFL,NY,2018-07-05,980.0,980.0,980.0,980.0,980.0,980.0,980.0,10,9800.0,1,10,100.0,-0.95,0.0,0.0,-1.63800000000004,3.1355254743034324,-1
2018-07-06,DHFL,EQ,2018-07-06,624.55,626.0,630.0,615.25,615.9,617.95,623.94,3698283,2307507097.7,18577,1945282,52.6,-36.94,-0.012859424920127724,0.023973994311255586,-7.596000000000039,16.41406652843848,1
2018-07-06,DHFL,NC,2018-07-06,1077.8,1078.98,1078.98,1076.6,1078.89,1078.89,1077.71,968,1043221.35,19,968,100.0,0.08,-8.341211143850502e-05,0.0022106631989597895,7.273999999999961,40.754731381767286,1
2018-07-06,DHFL,NE,2018-07-06,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,10,11650.0,1,10,100.0,7.98,0.0,0.0,8.923999999999962,40.53938369043131,1
2018-07-06,DHFL,NH,2018-07-06,1194.25,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,50,59600.0,1,50,100.0,2.32,0.0,0.0,9.577999999999964,40.36627577570177,-1
2018-07-06,DHFL,NL,2018-07-06,1053.9,1053.9,1065.0,1053.9,1065.0,1064.2,1063.49,75,79761.5,4,75,100.0,-10.72,0.009773223265964468,0.010532308568175261,14.821999999999964,34.01592156623144,1
2018-07-06,DHFL,NN,2018-07-06,1082.0,1070.1,1070.1,1070.1,1070.1,1070.1,1070.1,150,160515.0,11,150,100.0,0.55,0.0,0.0,0.041999999999961804,6.78751206260482,-1
2018-07-06,DHFL,NP,2018-07-06,1066.55,1069.35,1069.5,1069.35,1069.5,1069.5,1069.37,680,727173.0,4,680,100.0,-0.06,0.00014027212792826573,0.00014027212792826573,0.013999999999961802,6.787604879484806,-1
2018-07-06,DHFL,NQ,2018-07-06,990.25,991.0,991.0,980.0,985.5,985.5,985.65,100,98565.0,7,100,100.0,-7.85,-0.005549949545913219,0.011224489795918367,-3.152000000000038,5.756602296494454,1
2018-07-06,DHFL,NS,2018-07-06,996.7,993.0,997.0,993.0,997.0,996.72,995.28,610,607120.0,7,610,100.0,1.14,0.00374622356495471,0.004028197381671702,-3.388000000000038,5.494403516306858,-1
2018-07-06,DHFL,NX,2018-07-06,989.35,975.05,989.5,975.05,988.0,988.0,984.97,934,919961.6,14,872,93.36,-0.87,0.013281370186144347,0.014819752833188088,-1.418000000000038,3.671902776491448,-1
2018-07-06,DHFL,Y1,2018-07-06,1000.0,961.0,961.0,961.0,961.0,961.0,961.0,4,3844.0,1,4,100.0,-2.73,0.0,0.0,-2.074000000000038,3.5223614238186087,-1
2018-07-09,DHFL,EQ,2018-07-09,617.95,623.0,629.0,614.9,620.0,621.3,622.12,6793319,4226244562.9,31004,2889197,42.53,-35.35,-0.0027287319422151612,0.022930557814278784,-9.132000000000037,15.031527533820503,1
2018-07-09,DHFL,N4,2018-07-09,1025.0,1003.33,1003.33,1003.33,1003.33,1003.33,1003.33,10,10033.3,1,10,100.0,61.49,0.0,0.0,4.735999999999963,35.09987008522977,1
2018-07-09,DHFL,NC,2018-07-09,1078.89,1076.5,1077.7,1075.5,1075.5,1075.5,1076.17,2596,2793739.75,33,2496,96.15,7.19,-0.0009289363678588017,0.0020455602045560627,5.945999999999963,35.0491580498021,-1
2018-07-09,DHFL,NL,2018-07-09,1064.2,1062.1,1062.1,1062.1,1062.1,1062.1,1062.1,10,10621.0,1,10,100.0,-1.25,0.0,0.0,5.869999999999964,35.06803958022187,1
2018-07-09,DHFL,NN,2018-07-09,1070.1,1071.1,1075.0,1071.1,1075.0,1075.0,1071.65,200,214329.2,9,200,100.0,1.21,0.0036411166090935406,0.0036411166090935406,6.657999999999963,34.870189560712284,-1
2018-07-09,DHFL,NP,2018-07-09,1069.5,1068.0,1068.0,1063.01,1068.0,1068.0,1066.5,435,463925.71,5,435,100.0,-0.65,0.0,0.004694217363900631,13.597999999999962,26.97979466193191,-1
2018-07-09,DHFL,NQ,2018-07-09,985.5,987.0,990.0,905.1,982.5,982.5,981.4,538,527991.15,20,510,94.8,-8.01,-0.004559270516717325,0.09380178985747428,-0.30200000000003796,5.450900842980575,1
2018-07-09,DHFL,NS,2018-07-09,996.72,990.06,991.0,990.06,991.0,991.0,990.13,420,415854.6,5,420,100.0,0.87,0.0009494374078339238,0.0009494374078339238,-1.566000000000038,3.745140851824676,-1
2018-07-09,DHFL,NX,2018-07-09,988.0,990.0,990.0,980.05,980.05,981.02,987.7,1186,1171409.14,33,1031,86.93,-1.01,-0.009070707070707089,0.010152543237589965,-1.518000000000038,3.7517355983605865,1
2018-07-09,DHFL,NY,2018-07-09,980.0,990.0,990.0,990.0,990.0,990.0,990.0,50,49500.0,2,50,100.0,0.92,0.0,0.0,-1.576000000000038,3.700916102805636,-1
2018-07-10,DHFL,EQ,2018-07-10,621.3,618.2,623.6,608.0,610.9,610.15,614.97,1905939,1172103454.4,21806,736866,38.66,-38.37,-0.013021675833063844,0.025657894736842143,-9.120000000000037,16.756852329718857,1
2018-07-10,DHFL,N4,2018-07-10,1003.33,1010.0,1014.9,1010.0,1014.9,1014.9,1010.98,30,30329.4,2,30,100.0,66.34,0.004851485148514829,0.004851485148514829,5.749999999999963,37.784134898128976,1
2018-07-10,DHFL,NC,2018-07-10,1075.5,1077.0,1078.99,1076.0,1078.93,1078.93,1076.92,2120,2283066.48,18,2120,100.0,6.31,0.0017920148560817675,0.0027788104089219415,6.837999999999964,37.686681599737696,1
2018-07-10,DHFL,NE,2018-07-10,1165.0,1165.01,1165.01,1165.01,1165.01,1165.01,1165.01,6,6990.06,1,6,100.0,7.98,0.0,0.0,8.635999999999964,37.432248529844,-1
2018-07-10,DHFL,NL,2018-07-10,1062.1,1060.0,1060.0,1060.0,1060.0,1060.0,1060.0,73,77380.0,4,73,100.0,-9.01,0.0,0.0,6.649999999999963,38.199530756280346,1
2018-07-10,DHFL,NP,2018-07-10,1068.0,1067.8,1068.04,1065.0,1066.89,1066.89,1067.12,2779,2965529.96,42,2695,96.98,0.65,-0.0008522195167633026,0.0028544600938966796,14.453999999999962,29.755268945180276,-1
2018-07-10,DHFL,NQ,2018-07-10,982.5,995.5,995.5,995.5,995.5,995.5,995.5,15,14932.5,1,15,100.0,-6.69,0.0,0.0,-0.15200000000003797,7.578582981006832,-1
2018-07-10,DHFL,NS,2018-07-10,991.0,995.0,995.0,991.0,994.99,994.99,992.53,520,516117.95,9,400,76.92,-0.05,-1.0050251256272266e-05,0.004036326942482341,-1.424000000000038,6.706390981743169,-1
2018-07-10,DHFL,NX,2018-07-10,981.02,985.0,994.0,982.5,982.5,982.5,987.86,835,824861.25,10,735,88.02,-1.26,-0.0025380710659898475,0.011704834605597965,-3.2720000000000384,4.313318907756033,1
2018-07-10,DHFL,NY,2018-07-10,990.0,1005.0,1005.0,999.9,1000.0,1000.0,1000.7,850,850597.5,16,850,100.0,1.78,-0.004975124378109453,0.005100510051005124,-1.1140000000000385,3.3065132692923194,-1
2018-07-11,DHFL,EQ,2018-07-11,610.15,608.9,617.75,604.0,608.5,608.1,610.63,3993399,2438477204.1,26311,928281,23.25,-39.19,-0.0013138446378714972,0.022764900662251654,-9.082000000000038,17.124230493660274,1
2018-07-11,DHFL,N4,2018-07-11,1014.9,1015.95,1015.95,1015.95,1015.95,1015.95,1015.95,10,10159.5,1,10,100.0,67.07,0.0,0.0,5.669999999999961,38.334889461168494,-1
2018-07-11,DHFL,N6,2018-07-11,997.75,1014.8,1015.0,1014.8,1015.0,1015.0,1014.88,197,199931.6,2,197,100.0,-0.09,0.0001970831690974039,0.0001970831690974039,5.661999999999962,38.336385719052956,1
2018-07-11,DHFL,NC,2018-07-11,1078.93,1075.6,1079.99,1075.6,1079.99,1079.99,1078.46,768,828254.8,8,768,100.0,1.46,0.004081442915582094,0.004081442915582094,6.8259999999999605,38.16812714818488,1
2018-07-11,DHFL,NH,2018-07-11,1192.0,1193.0,1193.0,1190.0,1190.0,1190.0,1191.5,100,119150.0,4,100,100.0,10.19,-0.002514668901927913,0.0025210084033613447,16.70199999999996,28.431457401969567,-1
2018-07-11,DHFL,NP,2018-07-11,1066.89,1066.0,1067.9,1066.0,1067.89,1067.89,1067.04,1271,1356210.64,16,1271,100.0,-10.26,0.0017729831144466229,0.001782363977486014,1.2359999999999587,7.540214187939685,-1
2018-07-11,DHFL,NQ,2018-07-11,995.5,983.0,1002.0,982.5,1000.0,1000.0,997.94,733,731488.0,10,733,100.0,-6.36,0.017293997965412006,0.01984732824427481,-0.018000000000041334,8.299061392712229,-1
2018-07-11,DHFL,NS,2018-07-11,994.99,995.95,996.0,995.95,995.95,995.96,995.97,301,299785.95,3,301,100.0,-0.4,1.0040664691993478e-05,5.020332345996739e-05,-1.0740000000000414,7.843429097021685,1
2018-07-11,DHFL,NY,2018-07-11,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,25,25000.0,1,25,100.0,0.41,0.0,0.0,-1.2840000000000413,7.772356785429138,-1
2018-07-12,DHFL,EQ,2018-07-12,608.1,613.45,619.0,608.5,615.0,616.2,614.68,2771093,1703330043.65,17351,661214,23.86,-38.38,0.004482842937484717,0.01725554642563681,-10.998000000000042,15.923957422701312,1
2018-07-12,DHFL,N2,2018-07-12,1014.0,1014.0,1014.0,1014.0,1014.0,1014.0,1014.0,15,15210.0,1,15,100.0,64.56,0.0,0.0,3.9659999999999584,37.42709553251505,1
2018-07-12,DHFL,N6,2018-07-12,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,70,71050.0,2,70,100.0,0.1,0.0,0.0,5.257999999999958,37.0915195159218,1
2018-07-12,DHFL,N8,2018-07-12,1068.1,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,38,40660.0,2,38,100.0,5.42,0.0,0.0,6.421999999999959,36.96066179061203,1
2018-07-12,DHFL,NC,2018-07-12,1079.99,1080.0,1080.0,1077.0,1079.9,1079.97,1079.44,163,175949.27,7,160,98.16,0.93,-2.7777777777752514e-05,0.002785515320334262,6.525999999999959,36.94024201328421,-1
2018-07-12,DHFL,NL,2018-07-12,1060.0,1060.0,1060.0,1060.0,1060.0,1060.0,1060.0,50,53000.0,2,50,100.0,-1.85,0.0,0.0,13.83199999999996,28.48265384405059,1
2018-07-12,DHFL,NP,2018-07-12,1067.89,1060.3,1067.8,1060.3,1067.0,1067.53,1066.53,202,215439.6,9,202,100.0,0.71,0.006818824860888445,0.007073469772705838,1.0619999999999579,2.671080305795197,-1
2018-07-12,DHFL,NQ,2018-07-12,1000.0,997.0,1000.0,992.0,999.0,998.26,997.11,940,937281.0,18,940,100.0,-6.49,0.0012637913741223579,0.008064516129032258,-0.25600000000004225,4.357760892936494,-1
2018-07-12,DHFL,NS,2018-07-12,995.96,991.0,997.99,990.02,997.99,997.99,995.35,313,311545.05,14,222,70.93,-0.03,0.0070534813319879,0.00805034241732493,-1.3460000000000423,3.0762769706264153,-1
2018-07-12,DHFL,NX,2018-07-12,982.5,985.05,992.9,985.05,990.0,990.0,988.75,4010,3964873.5,32,160,3.99,-0.8,0.0050251256281407496,0.007969138622404977,-1.6920000000000421,2.844876095721281,-1
2018-07-13,DHFL,EQ,2018-07-13,616.2,616.8,619.75,602.05,602.75,605.5,608.68,1832654,1115504979.85,17964,557222,30.41,-38.84,-0.01832036316472107,0.02939955153226484,-9.090000000000042,16.872093823826514,1
2018-07-13,DHFL,N2,2018-07-13,1014.0,1011.95,1011.95,1011.95,1011.95,1011.95,1011.95,10,10119.5,1,10,100.0,67.13,0.0,0.0,4.193999999999957,38.63222527890424,1
2018-07-13,DHFL,NC,2018-07-13,1079.97,1079.0,1080.0,1079.0,1080.0,1079.98,1079.83,733,791514.2,9,733,100.0,1.38,0.000908248378127913,0.0009267840593141798,6.827999999999958,38.11886632626957,1
2018-07-13,DHFL,NH,2018-07-13,1190.0,1125.0,1125.0,1120.05,1120.05,1120.05,1121.29,20,22425.75,2,20,100.0,3.71,-0.00440000000000004,0.004419445560466091,7.729999999999957,37.94620995567289,-1
2018-07-13,DHFL,NL,2018-07-13,1060.0,1058.0,1058.0,1058.0,1058.0,1058.0,1058.0,30,31740.0,3,30,100.0,-5.54,0.0,0.0,14.389999999999958,29.770830522509947,-1
2018-07-13,DHFL,NQ,2018-07-13,998.26,995.0,995.0,995.0,995.0,995.0,995.0,10,9950.0,1,10,100.0,-5.95,0.0,0.0,-0.22600000000004172,5.226856607943909,-1
2018-07-13,DHFL,NS,2018-07-13,997.99,995.0,995.0,985.02,994.0,993.57,993.58,230,228522.8,6,220,95.65,-0.14,-0.001437185929648191,0.010131773974132523,-1.3080000000000418,4.278664511270623,-1
2018-07-13,DHFL,NX,2018-07-13,990.0,986.0,987.0,986.0,987.0,987.0,986.89,95,93755.0,3,95,100.0,-0.66,0.0010141987829614604,0.0010141987829614604,-1.7160000000000415,4.049386373267756,1
2018-07-13,DHFL,NY,2018-07-13,1000.0,998.0,999.9,998.0,999.9,999.9,998.17,33,32939.7,2,33,100.0,1.31,0.0019038076152304382,0.0019038076152304382,-2.1960000000000415,3.3223982301955446,1
2018-07-13,DHFL,Y1,2018-07-13,961.0,1019.0,1019.0,1019.0,1019.0,1019.0,1019.0,2,2038.0,1,2,100.0,1.91,0.0,0.0,-0.7060000000000413,3.111660328507404,-1
2018-07-16,DHFL,EQ,2018-07-16,605.5,600.9,604.9,581.55,586.0,588.65,592.94,3622078,2147680969.7,20759,1237555,34.17,-42.23,-0.020386087535363622,0.04015131974894682,-7.962000000000041,19.184792675450137,1
2018-07-16,DHFL,N6,2018-07-16,1015.0,1015.82,1015.82,1012.0,1012.0,1012.0,1015.39,48,48738.95,13,48,100.0,71.92,-0.0037605087515505207,0.0037747035573123026,6.44999999999996,41.09028656507531,1
2018-07-16,DHFL,N8,2018-07-16,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,65,69550.0,3,65,100.0,5.73,0.0,0.0,7.727999999999961,40.91285397036008,-1
2018-07-16,DHFL,NL,2018-07-16,1058.0,1050.0,1050.0,1030.0,1031.0,1031.0,1043.43,748,780488.0,8,500,66.84,-3.64,-0.018095238095238095,0.019417475728155338,6.73799999999996,41.16608640616701,1
